#Wavelength,Intensity
#nm,
815.71,8321.0600779727
815.9,8207.81835614039
816.08,8097.44747777779
816.26,8200.31764444446
816.44,8212.28010838204
816.63,8190.48985964911
816.81,8186.33852222218
816.99,8164.42777270955
817.18,8122.38533596491
817.36,8134.14112962962
817.54,8039.40772037039
817.72,8038.01807543861
817.91,8106.67142017543
818.09,8071.32206481481
818.27,8094.11896666667
818.45,8106.27676413257
818.64,8117.08177982455
818.82,7998.40504999999
819,8029.18439814813
819.18,8097.29134191035
819.37,8100.50810614036
819.55,8106.8356037037
819.73,8243.52381481481
819.91,8269.08242592589
820.09,8357.36424639378
820.28,8412.92364649121
820.46,8401.25054444447
820.64,8479.28568888887
820.82,8358.19323391812
821.01,8292.28145877197
821.19,8271.99964074073
821.37,8214.74523518518
821.55,8159.28263333336
821.73,8087.66286608186
821.92,7850.35077543865
822.1,7734.60532407408
822.28,7625.82450925927
822.46,7514.92543508773
822.65,7467.07556929824
822.83,7483.95782592594
823.01,7553.5087611111
823.19,7669.29172962962
823.37,7723.55102475634
823.56,7860.77495526312
823.74,7908.03558518517
823.92,7944.02621666666
824.1,7927.66682962964
824.28,7962.20278333331
824.46,8032.74649122808
824.65,8033.52988070175
824.83,8068.68892592593
825.01,8003.41999814816
825.19,8003.5269185185
825.37,8120.67000467838
825.56,8080.29669122809
825.74,8000.69562777779
825.92,8061.0378037037
826.1,8105.91438888888
826.28,8074.54640185183
826.46,8001.88079824562
826.65,8037.90173596488
826.83,8167.04083148149
827.01,7953.52630000001
827.19,7904.74805185186
827.37,7745.59651481482
827.55,7841.91287348926
827.74,7772.18910438596
827.92,7769.77475370373
828.1,7699.06601851852
828.28,7724.47543703701
828.46,7752.66925555556
828.64,7664.79334795323
828.83,7621.68742280702
829.01,7648.30479444443
829.19,7714.48219444442
829.37,7702.03237592592
829.55,7651.25114444445
829.73,7614.41083703704
829.91,7550.46502397661
830.1,7634.63377807021
830.28,7630.82362037037
830.46,7581.16859074074
830.64,7607.79284444443
830.82,7671.02612777778
831,7563.24309629629
831.18,7598.0182722222
831.36,7659.94361091614
831.55,7544.83882456144
831.73,7489.00967037036
831.91,7554.52024259258
832.09,7520.49755
832.27,7549.00402407408
832.45,7462.57419814813
832.63,7529.68328703705
832.81,7466.19302222223
832.99,7410.14321637427
833.18,7443.91219473682
833.36,7465.10133148148
833.54,7456.55270555555
833.72,7394.19271481481
833.9,7395.15325370371
834.08,7484.25674074075
834.26,7583.90672407404
834.44,7629.92102592592
834.62,7619.19188888889
834.8,7622.3031688109
834.99,7556.40341929826
835.17,7554.63673888887
835.35,7593.35501111112
835.53,7561.10375185186
835.71,7540.62926296296
835.89,7530.72545370369
836.07,7594.75590370368
836.25,7557.80021111112
836.43,7499.74270555557
836.61,7628.61248888889
836.79,7601.49479629631
836.97,7584.25316851852
837.15,7595.74155146199
837.34,7431.4676026316
837.52,7521.88319629628
837.7,7450.76297407408
837.88,7488.32284444445
838.06,7462.82808518518
838.24,7394.19056111112
838.42,7424.3488259259
838.6,7482.40035555557
838.78,7455.95653518518
838.96,7524.53385925925
839.14,7446.27375000004
839.32,7476.52286111112
839.5,7457.03964629629
839.68,7577.27058333332
839.86,7368.13678703704
840.04,7373.46975925927
840.22,7428.55572407407
840.4,7425.88778518519
840.58,7368.47867407406
840.76,7262.27957953219
840.95,7277.24438245614
841.13,7386.35857407406
841.31,7430.73847592594
841.49,7398.36230740741
841.67,7338.23760925929
841.85,7393.91929444445
842.03,7354.29367962966
842.21,7309.51518148148
842.39,7299.86235555556
842.57,7314.7062537037
842.75,7277.57247962964
842.93,7233.95733333334
843.11,7255.27534074074
843.29,7252.84238518518
843.47,7208.47947037039
843.65,7283.12225555551
843.83,7199.05158703705
844.01,7111.94158888888
844.19,7160.06491851853
844.37,7089.72022407407
844.55,7137.85270740741
844.73,7088.74098333332
844.91,7121.08416481479
845.09,7188.90197222223
845.27,7174.6823185185
845.45,7193.7298148148
845.63,7190.82667592593
845.81,7234.81513148146
845.99,7151.97115
846.17,7024.72636296297
846.35,7112.95163888888
846.53,7057.3406111111
846.71,7052.63600370369
846.89,7005.81195
847.07,6955.32192777779
847.25,7062.64012037034
847.43,7067.12007777779
847.61,6939.35898671023
847.78,6996.63992843135
847.96,7011.52475185184
848.14,6931.38344444446
848.32,6960.38789999999
848.5,6946.10791481483
848.68,6874.01602962964
848.86,6814.65344629628
849.04,6736.51318518518
849.22,6741.40729814814
849.4,6698.73511296297
849.58,6663.47951481481
849.76,6671.18116111115
849.94,6728.61187777774
850.12,6731.01117592593
850.3,6680.3920574074
850.48,6690.40369629631
850.66,6706.89697962962
850.84,6700.07223888889
851.02,6675.12078703703
851.2,6686.93146361654
851.37,6697.00904117648
851.55,6748.88588518518
851.73,6710.64182222223
851.91,6658.79535370372
852.09,6602.88636111112
852.27,6565.0819425926
852.45,6609.48619074074
852.63,6540.3261648148
852.81,6473.34347592596
852.99,6323.30345555553
853.17,6171.76502592596
853.35,6110.46118344225
853.52,6022.82328431377
853.7,6018.85712407406
853.88,6047.67231666667
854.06,6150.40244629627
854.24,6226.81247222221
854.42,6175.09590185184
854.6,6299.93766481482
854.78,6343.59012962962
854.96,6309.79121111113
855.14,6343.01602777779
855.32,6276.73314923748
855.49,6329.19377549017
855.67,6419.92955740741
855.85,6370.36769629629
856.03,6473.13557407408
856.21,6421.49718888888
856.39,6368.63663518521
856.57,6438.07363703703
856.75,6381.70028976036
856.92,6394.18254803921
857.1,6352.21790740741
857.28,6362.83599259257
857.46,6387.76597037037
857.64,6384.84770555558
857.82,6362.21084444445
858,6425.2262722222
858.18,6345.42318039217
858.35,6322.39646176471
858.53,6313.98078888889
858.71,6344.11091481483
858.89,6295.37256666668
859.07,6353.14328518519
859.25,6384.04681851853
859.43,6389.22512636167
859.6,6334.08187450982
859.78,6300.12035555557
859.96,6356.41418148148
860.14,6318.09905555559
860.32,6303.31672222223
860.5,6238.51807407409
860.67,6224.58572745096
860.85,6263.63573148149
861.03,6249.22682777778
861.21,6265.65464259259
861.39,6323.20153703704
861.57,6245.91885740741
861.75,6238.64836339867
861.92,6201.30308137255
862.1,6307.90268148146
862.28,6211.86322407414
862.46,6145.40202592594
862.64,6189.26209433549
862.81,6308.42209509801
862.99,6267.56798703703
863.17,6218.49714074076
863.35,6124.33786296296
863.53,6145.43276481483
863.71,6043.40862352943
863.88,6110.2063352941
864.06,6123.65028333335
864.24,5978.04405555556
864.42,6062.23521296294
864.6,6089.59651938999
864.77,6050.01030784315
864.95,5904.89969814815
865.13,5790.97987592595
865.31,5725.64283518517
865.49,5687.99082679738
865.66,5640.29724901961
865.84,5642.30441111109
866.02,5617.98067962963
866.2,5687.94185751633
866.37,5696.85297450982
866.55,5798.94029629628
866.73,5835.36040370372
866.91,5851.69172962963
867.09,5790.55565729848
867.26,5789.96153039215
867.44,5827.90837962964
867.62,5790.70931666668
867.8,5802.74507668844
867.97,5763.99666078431
868.15,5773.64567777776
868.33,5811.88944444445
868.51,5827.92299814813
868.69,5708.59525511987
868.86,5746.31401176472
869.04,5774.79586111111
869.22,5773.53473333334
869.4,5660.61058017432
869.57,5734.29860294119
869.75,5777.06042037035
869.93,5738.10264814812
870.11,5711.54107189542
870.28,5689.14697254903
870.46,5699.48396666667
870.64,5659.42022777778
870.82,5705.50126732026
870.99,5725.27095882351
871.17,5700.43043703706
871.35,5746.33777538126
871.52,5713.48956274511
871.7,5664.43890370372
871.88,5631.71713888886
872.06,5619.46434335514
872.23,5606.08641960785
872.41,5617.38250925925
872.59,5566.42900555556
872.77,5589.06176318082
872.94,5604.73985686275
873.12,5580.68275370372
873.3,5609.85260871459
873.47,5592.0944
873.65,5584.51067777778
873.83,5613.62289629629
874.01,5475.98859651415
874.18,5471.30447549019
874.36,5469.0788037037
874.54,5551.19160653592
874.71,5530.7756509804
874.89,5514.84836111111
875.07,5501.63443681917
875.24,5434.20752156864
875.42,5490.26244814814
875.6,5508.55914814815
875.78,5546.83915446625
875.95,5488.43278039217
876.13,5515.90079814816
876.31,5450.62904923748
876.48,5445.30091764706
876.66,5411.90464259261
876.84,5371.48134379085
877.01,5410.52374215687
877.19,5434.88967037036
877.37,5399.91564575163
877.54,5408.86908823529
877.72,5373.16737222223
877.9,5372.35479694987
878.07,5328.34880392157
878.25,5404.78657962963
878.43,5358.31250217868
878.6,5356.32415196077
878.78,5318.41885740742
878.96,5342.08212418301
879.13,5280.85596274509
879.31,5305.28212407409
879.49,5192.44915076252
879.66,5236.29748333332
879.84,5200.19071296297
880.02,5218.96092614379
880.19,5269.65695784312
880.37,5281.43769259259
880.55,5251.80569389976
880.72,5292.13034411762
880.9,5251.69069814813
881.08,5241.31324684095
881.25,5218.74173235295
881.43,5217.52817799563
881.6,5271.95527254901
881.78,5148.51732407408
881.96,5257.35820762528
882.13,5219.62931568627
882.31,5205.06297037035
882.49,5193.60238997821
882.66,5154.41430196079
882.84,5201.50611198257
883.01,5151.07811372552
883.19,5105.49367407407
883.37,5144.10787385621
883.54,5055.97484607843
883.72,5139.90001699345
883.89,5197.92959411762
884.07,5096.40405
884.25,5111.08761437911
884.42,5209.49750588234
884.6,5173.44307222221
884.78,5163.52508322439
884.95,5163.48404313725
885.13,5048.45542549021
885.3,5099.03300588234
885.48,5040.45987222224
885.66,4987.9442657952
885.83,5030.6542617647
886.01,5043.86762091504
886.18,5101.71024607842
886.36,5127.29156557733
886.53,5095.74663725492
886.71,5120.27153888887
886.89,5125.44681220045
887.06,5045.47072352943
887.24,5048.71481394335
887.41,4975.86875882356
887.59,5021.17351328977
887.76,5018.19912058822
887.94,5077.19066666666
888.12,5085.2302265795
888.29,5093.25046176471
888.47,4995.15838344227
888.64,5019.84582058824
888.82,5000.08889825708
888.99,4938.11992352944
889.17,4937.37195
889.35,4943.58383333334
889.52,4964.06624607841
889.7,4960.33512897603
889.87,4974.11874803922
890.05,4947.76704422662
890.22,4904.79619999999
890.4,4918.47651568628
890.57,4865.73275098039
890.75,4864.17055577343
890.92,4882.06317058823
891.1,4898.71704629632
891.28,4896.22608148151
891.45,4863.69120490197
891.63,4876.95471960783
891.8,4817.8314264706
891.98,4816.88026753813
892.15,4876.48955294115
892.33,4771.7423956427
892.5,4737.36410686275
892.68,4738.4107714597
892.85,4735.91571960785
893.03,4756.71906274508
893.2,4790.44481764704
893.38,4722.41290392161
893.55,4747.21824117645
893.73,4610.95018932461
893.9,4494.29626764708
894.08,4533.83041089324
894.25,4549.6055401961
894.43,4521.11408605664
894.6,4454.6022392157
894.78,4534.85806688451
894.95,4561.11162156862
895.13,4466.24767342051
895.3,4478.00483921566
895.48,4383.91446971677
895.65,4334.90519705884
895.83,4350.84969738562
896,4294.3960019608
896.18,4304.17419869282
896.35,4271.11786960784
896.53,4252.86834139433
896.7,4326.52479313726
896.88,4296.93170610021
897.05,4218.31750490197
897.23,4174.08770087147
897.4,4173.00995980393
897.58,4140.45121067539
897.75,4093.93143039215
897.93,4049.35735860568
898.1,4119.46727745098
898.28,4167.66930588236
898.45,4128.0075509804
898.62,4089.05466764704
898.8,4049.85506971681
898.97,4018.7862509804
899.15,4040.4588775599
899.32,3959.4837745098
899.5,3992.17767559914
899.67,4068.19570196077
899.85,4005.88889716776
900.02,3960.69548137254
900.2,3876.20170588237
900.37,3995.7024588235
900.54,3963.06877058827
900.72,3896.63200588236
900.89,3921.59719117645
901.07,3959.1762056645
901.24,3912.56241666667
901.42,3927.25535991285
901.59,3906.23554509804
901.76,3956.70925588237
901.94,4016.42207952066
902.11,4008.54397745097
902.29,4078.40408191719
902.46,4119.27188039215
902.64,4123.19398082788
902.81,4087.55347058825
902.98,4037.78324411765
903.16,4146.44626492374
903.33,4105.07863823531
903.51,4115.73330392154
903.68,4090.75935882353
903.85,4141.47206960783
904.03,4167.84887407408
904.2,4089.02535490197
904.38,4100.74691764706
904.55,4098.40844117646
904.73,4095.82148671025
904.9,4020.84153333334
905.07,4013.26946960785
905.25,4055.76460326799
905.42,3972.97589215688
905.59,3906.03185196078
905.77,3963.17175555554
905.94,3910.69344117648
906.12,3874.06944531591
906.29,3826.96866862745
906.46,3877.4262362745
906.64,3844.52418366015
906.81,3834.25545196078
906.99,3835.76735381264
907.16,3842.15582745098
907.33,3806.66863431373
907.51,3879.37182723309
907.68,3850.2082392157
907.85,3801.30862843137
908.03,3721.02134662311
908.2,3744.58059411765
908.37,3819.51698431372
908.55,3757.07828474949
908.72,3720.10192745097
908.9,3726.11354727668
909.07,3741.07789607842
909.24,3698.11577647057
909.42,3644.95103376905
909.59,3691.3391372549
909.76,3714.67913921569
909.94,3680.02910588235
910.11,3735.79839215686
910.28,3770.93491862745
910.46,3707.65177908496
910.63,3686.6966411765
910.8,3704.1438205882
910.98,3733.37370784313
911.15,3613.59162352943
911.32,3613.49514019608
911.5,3653.39658366013
911.67,3600.05570196082
911.84,3542.02603333333
912.02,3590.94262962964
912.19,3577.18925294116
912.36,3506.12326568628
912.54,3614.61468213502
912.71,3569.21116470588
912.88,3516.34425
913.06,3540.18171176471
913.23,3567.18439803921
913.4,3524.65357352942
913.58,3542.28829215686
913.75,3565.82408235294
913.92,3521.11560980396
914.09,3465.3633382353
914.27,3480.75761220044
914.44,3458.45755098037
914.61,3502.8528990196
914.79,3540.93897363837
914.96,3457.17306078431
915.13,3464.91267745097
915.31,3510.16016644879
915.48,3524.58342941177
915.65,3578.79493333331
915.82,3513.10767058824
916,3494.04836405229
916.17,3474.8324764706
916.34,3482.21670000001
916.51,3483.89190098039
916.69,3451.61535882356
916.86,3396.89087647059
917.03,3409.48022058822
917.21,3417.7923869281
917.38,3454.47747254901
917.55,3482.0299352941
917.72,3474.17937254901
917.9,3431.84078344227
918.07,3412.76643529412
918.24,3408.12601568627
918.41,3501.76646470587
918.59,3514.77110718954
918.76,3483.74776274509
918.93,3484.70445098039
919.1,3555.15346078431
919.28,3521.151751634
919.45,3494.41942941176
919.62,3537.81964117645
919.79,3475.52987941179
919.97,3430.63590893245
920.14,3425.99793725493
920.31,3278.21163921572
920.48,3364.77943921569
920.66,3428.20716405226
920.83,3428.87660980391
921,3428.2097156863
921.17,3360.25970294118
921.35,3423.55927538126
921.52,3453.88817254905
921.69,3433.70840196079
921.86,3363.71564509804
922.03,3384.465
922.21,3430.94066971676
922.38,3356.50880784316
922.55,3404.93971960781
922.72,3453.53500686274
922.9,3357.95398082793
923.07,3320.5162745098
923.24,3275.32206470589
923.41,3351.26061372548
923.58,3344.52463137256
923.76,3330.80405032679
923.93,3363.02939019608
924.1,3307.70342941176
924.27,3338.35823137253
924.44,3454.16793627451
924.62,3399.02127668844
924.79,3288.04509803924
924.96,3342.87831176472
925.13,3292.58369019607
925.3,3256.31633921571
925.47,3203.7531254902
925.65,3274.25816013071
925.82,3263.45300980392
925.99,3246.56246274509
926.16,3299.51851176471
926.33,3294.1193980392
926.51,3255.64713703707
926.68,3232.79456470589
926.85,3113.48682745098
927.02,3149.24970588235
927.19,3140.98206666667
927.36,3095.62064411765
927.54,3119.74580130716
927.71,3124.8533607843
927.88,3072.96967843139
928.05,3075.62150784314
928.22,3038.92208235294
928.39,2991.4789019608
928.56,2944.01739607845
928.74,2960.01285991286
928.91,2991.28013529411
929.08,2983.68442941177
929.25,2952.38986274511
929.42,2933.01336666667
929.59,2911.54932352941
929.77,2831.53278605665
929.94,2843.2212490196
930.11,2877.33122156863
930.28,2823.60413137257
930.45,2729.18207647059
930.62,2739.45661764707
930.79,2734.46173137255
930.96,2709.32314313725
931.14,2710.60560392158
931.31,2692.97424509806
931.48,2676.77821568627
931.65,2603.80401568628
931.82,2658.01406274511
931.99,2633.13860784314
932.16,2593.17169019608
932.33,2591.7862254902
932.5,2509.77537058824
932.68,2486.75549564269
932.85,2482.13994117647
933.02,2416.04098823531
933.19,2375.21091960784
933.36,2414.17318039216
933.53,2413.65171372548
933.7,2499.5927490196
933.87,2454.97849019608
934.04,2422.94013137257
934.21,2433.36351960785
934.39,2424.56174531591
934.56,2404.1960627451
934.73,2399.48644117647
934.9,2422.90809607843
935.07,2414.64678627451
935.24,2337.29406862746
935.41,2334.42387058823
935.58,2391.17210980391
935.75,2388.63300196081
935.92,2406.79265294116
936.09,2384.32657843137
936.26,2321.35156666667
936.44,2356.10797538125
936.61,2395.59680980392
936.78,2378.47795882352
936.95,2388.47839019607
937.12,2432.65694509804
937.29,2358.98308235295
937.46,2398.93062745098
937.63,2383.1740490196
937.8,2399.61915490196
937.97,2463.17796078432
938.14,2476.88263725491
938.31,2466.1117509804
938.48,2422.06060980394
938.65,2481.74410196078
938.82,2470.5950607843
938.99,2505.72804117648
939.16,2480.43798823529
939.33,2473.83817647059
939.5,2464.21684999999
939.68,2446.15092832243
939.85,2478.38043333332
940.02,2441.90398235295
940.19,2421.18170784314
940.36,2434.34210784315
940.53,2483.80261568627
940.7,2388.41089607843
940.87,2399.43431764706
941.04,2485.18003137255
941.21,2442.29569019607
941.38,2466.42834117648
941.55,2490.38668431371
941.72,2493.49603529411
941.89,2461.82790784315
942.06,2433.9550019608
942.23,2460.18419019607
942.4,2427.19430784316
942.57,2378.83364901962
942.74,2436.01857647057
942.91,2414.47938627454
943.08,2367.70514705883
943.25,2387.41444117646
943.42,2420.0800647059
943.59,2394.24740196079
943.76,2402.03185098037
943.93,2400.88412352941
944.1,2406.75202941176
944.27,2393.17014313728
944.44,2419.02131764703
944.61,2415.22451960783
944.78,2396.75669411765
944.95,2320.21140784314
945.12,2346.53146274511
945.29,2402.80757254902
945.46,2338.68682352942
945.63,2317.18651568626
945.8,2329.69347058823
945.97,2450.85499595588
946.13,2344.67399019609
946.3,2281.50765686276
946.47,2311.15746078432
946.64,2338.46991960782
946.81,2331.4214745098
946.98,2351.48067450981
947.15,2355.98892156862
947.32,2362.75524313726
947.49,2418.80814117646
947.66,2451.92668431373
947.83,2347.76081960783
948,2367.27648039218
948.17,2311.60512156863
948.34,2346.99216666667
948.51,2330.89444313725
948.68,2345.2947862745
948.85,2318.88820392157
949.02,2276.5723862745
949.19,2378.32173394605
949.35,2370.64549019607
949.52,2346.37462352943
949.69,2384.7236117647
949.86,2382.14936470589
950.03,2422.38951764705
950.2,2424.12686666668
950.37,2373.59995490195
950.54,2352.9101509804
950.71,2341.04044117647
950.88,2416.55074705881
951.05,2374.53533333335
951.22,2313.16241372549
951.39,2345.07766213236
951.55,2397.2995833333
951.72,2420.60193921568
951.89,2351.97473529413
952.06,2358.36801176471
952.23,2384.61592156863
952.4,2311.09590000001
952.57,2361.96548039216
952.74,2392.16930392154
952.91,2358.85778235296
953.08,2351.03257855392
953.24,2300.98138088235
953.41,2332.27720784314
953.58,2320.79594117647
953.75,2306.76859215687
953.92,2300.56034313725
954.09,2282.6685254902
954.26,2267.47602941178
954.43,2302.7094855392
954.59,2308.67475784314
954.76,2280.67297254903
954.93,2268.16515294118
955.1,2279.48605294118
955.27,2269.32586274511
955.44,2308.25315294118
955.61,2293.3691254902
955.78,2313.71476335784
955.94,2261.22153823532
956.11,2259.5493627451
956.28,2280.05721568627
956.45,2277.85212941177
956.62,2287.54896470588
956.79,2244.20552156863
956.96,2192.52560245098
957.12,2242.04661176471
957.29,2352.46146862742
957.46,2386.06477647059
957.63,2309.0803843137
957.8,2302.25840196078
957.97,2317.32138370097
958.13,2299.06723284316
958.3,2282.130627451
958.47,2247.52574117648
958.64,2292.97429215687
958.81,2287.55059607843
958.98,2343.86795563725
959.14,2256.77394950982
959.31,2182.25839607844
959.48,2197.26347058823
959.65,2247.80735294117
959.82,2299.69280122549
959.98,2319.9655901961
960.15,2331.08924313726
960.32,2298.04658431373
960.49,2302.79909803921
960.66,2294.9608490196
960.83,2310.01717193628
960.99,2250.64676519608
961.16,2283.06235882352
961.33,2321.11283921568
961.5,2319.14814901959
961.67,2295.65117757352
961.83,2301.64955931371
962,2246.14974901963
962.17,2280.6615627451
962.34,2250.03966666668
962.51,2242.75289938724
962.67,2248.00009460786
962.84,2263.7242254902
963.01,2255.22908235295
963.18,2258.81852144608
963.34,2291.22626764706
963.51,2320.66302352942
963.68,2330.22638039217
963.85,2297.95701568628
964.02,2249.49089154411
964.18,2222.06199460782
964.35,2281.76762352941
964.52,2300.06216862746
964.69,2278.74550196081
964.85,2265.23518039217
965.02,2259.51166666665
965.19,2227.34415490197
965.36,2190.14191311274
965.52,2172.61521666666
965.69,2225.95155294115
965.86,2267.46082352941
966.03,2275.50198566177
966.19,2284.80913088235
966.36,2315.46275882353
966.53,2335.59261960782
966.7,2314.01127058823
966.86,2246.09883676472
967.03,2340.17738823526
967.2,2333.36632941175
967.37,2280.20557647061
967.53,2316.61650441175
967.7,2309.91575098039
967.87,2274.67998039216
968.04,2283.88080526961
968.2,2327.421975
968.37,2292.32704901959
968.54,2277.66538627451
968.7,2283.80906960783
968.87,2303.46666078432
969.04,2340.14855098037
969.21,2347.22183345587
969.37,2228.46648039218
969.54,2281.07095882351
969.71,2318.24629889705
969.87,2282.4178004902
970.04,2256.19818039217
970.21,2261.31687843137
970.38,2289.33815686275
970.54,2390.1962828431
970.71,2359.13914705881
970.88,2323.4376452206
971.04,2225.75847205885
971.21,2202.88607254903
971.38,2259.79304644606
971.54,2276.60523578432
971.71,2271.52452156864
971.88,2323.03708357842
972.04,2320.07212009806
972.21,2279.46755882352
972.38,2223.69599411767
972.55,2275.18140968135
972.71,2335.22942156862
972.88,2292.01486470588
973.05,2285.14033921567
973.21,2284.52057205881
973.38,2236.32007254904
973.55,2258.77205821077
973.71,2236.26501470589
973.88,2254.37559607842
974.05,2284.39996335781
974.21,2296.05956617646
974.38,2227.08778823529
974.55,2254.48229019608
974.71,2224.14300196078
974.88,2177.41898578432
975.04,2187.3623745098
975.21,2169.34130000001
975.38,2136.80569620098
975.54,2169.02295588234
975.71,2201.45188823529
975.88,2178.35058357845
976.04,2151.10394558824
976.21,2151.59068039216
976.38,2151.218383701
976.54,2209.27718186273
976.71,2166.03842745098
976.88,2142.20677659314
977.04,2159.19890686274
977.21,2212.53338308823
977.37,2196.8514490196
977.54,2223.97643333332
977.71,2205.1105182598
977.87,2202.89594215686
978.04,2265.1384862745
978.21,2220.09019877451
978.37,2250.77581274508
978.54,2236.55287830882
978.7,2301.67045588235
978.87,2202.93977058825
979.04,2198.86018897055
979.2,2241.81992892155
979.37,2156.52342794121
979.53,2147.5184
979.7,2194.4983372549
979.87,2183.60742230392
980.03,2128.29252205884
980.2,2171.78478370098
980.36,2146.40459166667
980.53,2152.61424117646
980.7,2174.29466580883
980.86,2254.92068382351
981.03,2224.27261176472
981.19,2167.26094460786
981.36,2123.14283259805
981.52,2106.9274122549
981.69,2157.98613921569
981.86,2214.21962022059
982.02,2211.30481127451
982.19,2206.4775175245
982.35,2170.84408529412
982.52,2166.92636409312
982.68,2167.64848333332
982.85,2172.38875882352
983.02,2119.97707524511
983.18,2133.91777205881
983.35,2180.17036421567
983.51,2192.75564117648
983.68,2153.55360784314
983.84,2126.02853284314
984.01,2139.54320588234
984.17,2143.12609950982
984.34,2112.68268431373
984.51,2177.49240980392
984.67,2208.89801176471
984.84,2174.42532806373
985,2158.86737647059
985.17,2174.40413921567
985.33,2251.05125049018
985.5,2158.21378504904
985.66,2156.27029166665
985.83,2194.91438566176
985.99,2164.4190627451
986.16,2189.12825355391
986.32,2200.63163970588
986.49,2174.18169607844
986.66,2168.99834056371
986.82,2134.82239264705
986.99,2136.54356740197
987.15,2132.56616911764
987.32,2185.76404105392
987.48,2203.4902740196
987.65,2200.53166078432
987.81,2173.48581911766
987.98,2116.39224362746
988.14,2157.59965147058
988.31,2127.07237316176
988.47,2129.09121127452
988.64,2099.88020906863
988.8,2160.72067794117
988.97,2165.54486409314
989.13,2184.88613921568
989.3,2165.89644129903
989.46,2189.41030490197
989.63,2132.28970343136
989.79,2123.6808127451
989.96,2153.78396997548
990.12,2130.32542254902
990.29,2087.84895894609
990.45,2142.06179607844
990.62,2196.02566654411
990.78,2168.85303958333
990.94,2137.30763627451
991.11,2249.68509938725
991.27,2215.8623730392
991.44,2152.63286274511
991.6,2114.72502107843
991.77,2100.98081372549
991.93,2099.79724901961
992.1,2062.41166801472
992.26,2092.81209999998
992.43,2112.46139007352
992.59,2101.63562892157
992.76,2110.77895943627
992.92,2097.51842916667
993.08,2129.15749411765
993.25,2164.44534914214
993.41,2132.20241911766
993.58,2098.28284705883
993.74,2136.45736813725
993.91,2090.97714889707
994.07,2066.16488039216
994.24,2081.03253394608
994.4,2184.87715833332
994.56,2145.87810980393
994.73,2173.94976151962
994.89,2128.56592156862
995.06,2111.95575686276
995.22,2055.84602450981
995.39,2088.34362365196
995.55,2128.85413958331
995.71,2178.41178970588
995.88,2183.06259987745
996.04,2182.26202990197
996.21,2151.33675355392
996.37,2118.60876458333
996.53,2126.49332156863
996.7,2106.99934644609
996.86,2161.00345147058
997.03,2137.64226482842
997.19,2074.96140686275
997.36,2139.83431887255
997.52,2147.05226249998
997.68,2100.0803279412
997.85,2116.1737384804
998.01,2113.31972549018
998.18,2070.80480784313
998.34,2094.77245208333
998.5,2102.2561862745
998.67,2111.85040784313
998.83,2038.998
998.99,2078.68786666667
999.16,2126.36559080882
999.32,2112.82168480392
999.49,2067.27575551471
999.65,2086.77059791667
999.81,2084.95414656862
999.98,2081.99229276961
1000.14,2037.01005000002
1000.3,2049.67632990195
1000.47,2083.57775882353
1000.63,2026.6082490196
1000.8,2022.31620330883
1000.96,2050.4068625
1001.12,2089.13600588235
1001.29,2033.7654216912
1001.45,2029.00368125
1001.61,2039.16633235296
1001.78,2061.89350392156
1001.94,2115.08510625
1002.1,2045.52634068627
1002.27,2013.43846274509
1002.43,2092.25313958329
1002.59,2078.22511568626
1002.76,2031.9768817402
1002.92,2004.81415416667
1003.08,1980.6744995098
1003.25,1997.0693332108
1003.41,2078.26234374998
1003.57,2077.43822352941
1003.74,2055.72929264707
1003.9,2040.59849166666
1004.06,2057.60983186274
1004.23,2035.5307680147
1004.39,2024.12629791667
1004.55,2047.48964068626
1004.72,2076.11970196078
1004.88,2100.44267291666
1005.04,2124.49898872549
1005.21,2103.64728688726
1005.37,2068.43671249999
1005.53,2036.87183970588
1005.7,2071.25017303921
1005.86,2088.33771041667
1006.02,2026.30670416666
1006.18,1990.95439509806
1006.35,1937.95595943627
1006.51,1962.21878333332
1006.67,1979.48329460784
1006.84,1953.07040122549
1007,2042.96002708333
1007.16,2057.31260294116
1007.33,2057.98884583333
1007.49,2063.73535416666
1007.65,2015.11513958335
1007.81,2023.37992058822
1007.98,2031.18872757353
1008.14,2038.23771458333
1008.3,2034.08384583331
1008.46,2045.5230240196
1008.63,2022.43768492648
1008.79,2000.01976666665
1008.95,2033.5708622549
1009.12,1987.3078987745
1009.28,1977.78799791669
1009.44,2050.45665416663
1009.6,2062.54100196077
1009.77,1990.54995686276
1009.93,1967.05488124999
1010.09,2007.45144375
1010.25,2056.5350607843
1010.42,1987.97534313727
1010.58,1966.63200625
1010.74,1971.48018750002
1010.9,2022.78834068626
1011.07,2048.55735294117
1011.23,1995.53914791667
1011.39,1961.92646875001
1011.55,1958.97921715686
1011.72,2027.91427634804
1011.88,2000.95044583331
1012.04,1991.18523125002
1012.2,1996.97399656864
1012.37,2055.32389362744
1012.53,2091.13223541664
1012.69,2040.31055208334
1012.85,2038.08598124999
1013.01,1999.31795882354
1013.18,2032.03788247548
1013.34,1984.1291625
1013.5,2017.49399583332
1013.66,2090.18035049019
1013.83,2056.3229567402
1013.99,2050.41985000001
1014.15,2074.61134583334
1014.31,2057.9233541667
1014.47,1971.25456862746
1014.64,1983.03530588236
1014.8,1955.90003125001
1014.96,1956.5492
1015.12,2006.49648541666
1015.28,2037.00168823528
1015.45,2033.10597977941
1015.61,1997.00261041668
1015.77,1955.78474166666
